"SAMPLING_RESULTS_ID","SAMPLING_EVENTS_ID","CUSTODY_NUMBER","PARAMETER","METHOD","NUMBER_RESULT","REPORTED_RESULT","ALPHA_RESULT","FLAG","UNITS","MDL","RDL","ANALYSIS_DATE","ANALYZED_BY","RECORD_CREATED","PARAMETERS_ID","CONTRACT_LAB_ID","ROWID"
"5812","293","20100330-PD-3","Heptachlor(epoxide)","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.0003","0.05","2010-04-02 00:00:00","paul.white","2010-10-27 00:00:00","8539","XENCO","{3994C9B7-7A40-48CB-984B-5FF00DFE28AD}"
"5813","293","20100330-PD-3","Isodrin","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.001","0.05","2010-04-02 00:00:00","paul.white","2010-10-27 00:00:00","8540","XENCO","{16DD6519-B656-40E0-91B1-FC197A2A1F4D}"
"5814","293","20100330-PD-3","Methoxychlor","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.0015","0.05","2010-04-02 00:00:00","paul.white","2010-10-27 00:00:00","8541","XENCO","{0527EC25-2740-4280-A5E9-9984DD696EC0}"
"5815","293","20100330-PD-3","Tetrachloro-m-xylene","Organochlorine Pesticides by SW-846 8081A",".09400",".094","    "," ","%","0","","2010-04-02 00:00:00","paul.white","2010-10-27 00:00:00","8542","XENCO","{2D077FFD-0DD8-4CBD-83BD-3505F9E9CD86}"
"5816","293","20100330-PD-3","Toxaphene","Organochlorine Pesticides by SW-846 8081A",".00000","0","    ","U","ug/L","0.0471","3","2010-04-02 00:00:00","paul.white","2010-10-27 00:00:00","8543","XENCO","{EB52444F-E25C-41E0-A6B9-595CD499FD9B}"
"5817","293","20100330-PD-3","Aluminum, Al","Metals per ICP by EPA 200.7",".01600",".016","    ","J","mg/L","0.015","0.05","2010-04-06 00:00:00","paul.white","2010-10-27 00:00:00","8544","XENCO","{D27501D1-9DD6-40F5-B8CC-04531C071E5C}"
"5818","293","20100330-PD-3","Copper, Cu","Metals per ICP by EPA 200.7",".00000","0","    ","U","mg/L","0.003","0.01","2010-04-06 00:00:00","paul.white","2010-10-27 00:00:00","4293","XENCO","{FF3A49F9-9212-47B1-B36D-25E0A9D4EF93}"
"5819","293","20100330-PD-3","Iron, Fe","Metals per ICP by EPA 200.7",".06700",".067","    ","","mg/L","0.01","0.03","2010-04-06 00:00:00","paul.white","2010-10-27 00:00:00","4283","XENCO","{BA12C3E4-C7EE-4B1E-990A-50017C4D8B2E}"
"5820","293","20100330-PD-3","Potassium, K","Metals per ICP by EPA 200.7","1.53000","1.53","    ","","mg/L","0.15","0.5","2010-04-06 00:00:00","paul.white","2010-10-27 00:00:00","8545","XENCO","{0C0CB3BB-1E34-4D53-BD13-8B47132D1AB4}"
"5821","293","20100330-PD-3","Sodium, Na","Metals per ICP by EPA 200.7","13.50000","13.5","    ","","mg/L","0.15","0.5","2010-04-06 00:00:00","paul.white","2010-10-27 00:00:00","8546","XENCO","{9AD57BC2-A9F9-43AC-8231-81DC524C72E5}"
"5822","293","20100330-PD-3","Zinc, Zn","Metals per ICP by EPA 200.7",".00400",".004","    ","J","mg/L","0.003","0.01","2010-04-06 00:00:00","paul.white","2010-10-27 00:00:00","8547","XENCO","{87BAF2BB-2B6E-417A-B1D7-CADC6EFB8E41}"
"5823","293","20100330-PD-3","2,4,5-T","Chlorinated Herbicides by SW-846 8151A",".00000","0","    ","U","ug/L","0.244","0.532","2010-04-02 00:00:00","paul.white","2010-10-27 00:00:00","8548","XENCO","{489916B7-4931-4EF2-850C-CCD8A09156DB}"
"5824","293","20100330-PD-3","2,4,5-Tp","Chlorinated Herbicides by SW-846 8151A",".00000","0","    ","U","ug/L","0.099","0.532","2010-04-02 00:00:00","paul.white","2010-10-27 00:00:00","8549","XENCO","{5B2C13FF-D3E1-4A33-815E-A5BA88BB28F0}"
"5825","293","20100330-PD-3","2,4-Dichlorophenoxyacetic acid (2,4-D)","Chlorinated Herbicides by SW-846 8151A",".00000","0","    ","U","ug/L","0.055","0.532","2010-04-02 00:00:00","paul.white","2010-10-27 00:00:00","8550","XENCO","{1D42EEA5-81DB-4DA3-B2CE-93D0947EEAA4}"
"5826","293","20100330-PD-3","2,4-DB","Chlorinated Herbicides by SW-846 8151A",".00000","0","    ","U","ug/L","0.171","0.532","2010-04-02 00:00:00","paul.white","2010-10-27 00:00:00","8551","XENCO","{B1C2FDC0-0C59-4A91-87F8-A561D4B41734}"
"5828","293","20100330-PD-3","Dalapon","Chlorinated Herbicides by SW-846 8151A",".00000","0","    ","U","ug/L","0.115","1.06","2010-04-02 00:00:00","paul.white","2010-10-27 00:00:00","8553","XENCO","{4B8A3D3F-3507-428B-ACA9-D5D9AFC67EA5}"
"5829","293","20100330-PD-3","Dicamba","Chlorinated Herbicides by SW-846 8151A",".00000","0","    ","U","ug/L","0.09","0.532","2010-04-02 00:00:00","paul.white","2010-10-27 00:00:00","8554","XENCO","{198EA247-5274-49B2-84E5-9B13F964F255}"
"5830","293","20100330-PD-3","Dichloroprop","Chlorinated Herbicides by SW-846 8151A",".08500",".085","    ","J","ug/L","0.081","0.532","2010-04-02 00:00:00","paul.white","2010-10-27 00:00:00","8555","XENCO","{F1CE4512-45DD-4A46-954B-CD23ED80270D}"
"5831","293","20100330-PD-3","MCPA","Chlorinated Herbicides by SW-846 8151A",".00000","0","    ","U","ug/L","11.3","213","2010-04-02 00:00:00","paul.white","2010-10-27 00:00:00","8556","XENCO","{9CDB2270-61B3-4FF1-886C-9CEF8679A578}"
"5832","293","20100330-PD-3","MCPP","Chlorinated Herbicides by SW-846 8151A",".00000","0","    ","U","ug/L","11.9","213","2010-04-02 00:00:00","paul.white","2010-10-27 00:00:00","8557","XENCO","{2AA3C669-2E42-45C0-942D-B7824B33E96D}"
"5833","293","20100330-PD-3","Pentachlorophenol(PCP)","Chlorinated Herbicides by SW-846 8151A",".00000","0","    ","U","ug/L","0.082","0.532","2010-04-02 00:00:00","paul.white","2010-10-27 00:00:00","8558","XENCO","{B575A3BD-0BE4-4BA4-BD3C-908EB2DDB04B}"
"5835","293","20100330-PD-3","P-Ortho","Ortho-Phosphate (as P) by EPA 365.2",".00300",".003","    ","J","mg/L","0.003","1","2010-03-30 00:00:00","paul.white","2010-10-27 00:00:00","8559","XENCO","{68075664-FA2C-4DF2-BF69-997871BCF823}"
"5836","293","20100330-PD-3","Nitrate-Nitrite","Nitrogen, Nitrate-Nitrite by E353.3","1.14000","1.14","    ","","mg/L","0.028","0.1","2010-03-31 00:00:00","paul.white","2010-10-27 00:00:00","4286","XENCO","{C7FF2211-EFA7-4663-BEE9-3EA46FF59B17}"
"5837","293","20100330-PD-3","Total Phosphorus","Total Phosphorus (as P) by EPA 365.2",".00000","0","    ","U","mg/L","0.006","0.01","2010-03-31 00:00:00","paul.white","2010-10-27 00:00:00","4285","XENCO","{9C06B134-193D-463F-BD07-088CA07AE65E}"
"5838","293","20100330-PD-3","COD, Chemical Oxygen Demand","COD by EPA 410.4","13.60000","13.6","    ","J","mg/L","6.7","20","2010-03-31 00:00:00","paul.white","2010-10-27 00:00:00","4284","XENCO","{32457868-C0F8-4496-83FC-F76F11A06045}"
"5839","293","20100330-PD-3","Ammonia","Nitrogen, Ammonia by EPA 350.3",".40900",".409","    ","","mg/L","0.079","0.1","2010-03-31 00:00:00","paul.white","2010-10-27 00:00:00","4287","XENCO","{6A8E7D86-AB0A-48F2-836B-C77461756489}"
"5840","293","20100330-PD-3","TKN, Nitrogen, Kjeldalh, Total ","Nitrogen, Kjeldahl, Total (Potentiometric)","1.02000","1.02","    ","","mg/L","0.05","0.1","2010-03-31 00:00:00","paul.white","2010-10-27 00:00:00","8560","XENCO","{CAE05208-49F3-44B4-BA6C-086D4099B781}"
"5841","293","20100330-PD-3","BOD, Biological Oxygen Demand","BOD by SM5210B","3.45000","3.45","    ","","mg/L","1.5","2","2010-04-05 00:00:00","paul.white","2010-10-27 00:00:00","8561","XENCO","{D8F6EBD7-D509-4FCC-B091-2B120DC1D856}"
"5842","293","20100330-PD-3","Atrazine","Organophosphorus Pesticides by SW846 8141A",".00000","0","    ","U","ug/L","0.174","0.5","2010-04-05 00:00:00","paul.white","2010-10-27 00:00:00","8562","XENCO","{2525DD4F-EE80-4C4D-B6A2-74FF275CCB10}"
"5843","293","20100330-PD-3","Simazine","Organophosphorus Pesticides by SW846 8141A",".00000","0","    ","U","ug/L","0.058","0.5","2010-04-05 00:00:00","paul.white","2010-10-27 00:00:00","8563","XENCO","{9E72D853-85B8-4182-A797-4CFAB6ECA984}"
"5844","293","20100330-PD-3","Tributyl Phosphate","Organophosphorus Pesticides by SW846 8141A","1.54000","1.54","    "," ","%","0","","2010-04-05 00:00:00","paul.white","2010-10-27 00:00:00","8564","XENCO","{603B5F0D-8AA1-487E-8B01-1E31525BBEF6}"
"5845","293","20100330-PD-3","Triphenylphosphate","Organophosphorus Pesticides by SW846 8141A","1.73000","1.73","    "," ","%","0","","2010-04-05 00:00:00","paul.white","2010-10-27 00:00:00","8565","XENCO","{6DD2AEA9-6AF2-448A-9A4A-15BAB7D28B16}"
"5846","102","20100405-HC-2","MBAS Surfactants","MBAS Surfactants by SM5540C",".00000","0","    ","U","mg/L","0.043","0.1","2010-04-06 00:00:00","paul.white","2010-10-28 00:00:00","606","XENCO","{12900533-C9D3-40E7-8468-696B0867500C}"
"5847","102","20100405-HC-2","Nitrate-Nitrite","Nitrogen, Nitrate-Nitrite by E353.3",".00000","0","    ","U","mg/L","0.028","0.1","2010-04-07 00:00:00","paul.white","2010-10-28 00:00:00","8566","XENCO","{5AE11191-7AC6-4226-B027-9A4F3CC16AB2}"
"5848","102","20100405-HC-2","COD, Chemical Oxygen Demand","COD by EPA 410.4",".00000","0","    ","U","mg/L","6.7","20","2010-04-08 00:00:00","paul.white","2010-10-28 00:00:00","608","XENCO","{B8B85DFA-9D11-4ADC-9C49-F2D656611E6D}"
"5849","102","20100405-HC-2","Ammonia","Nitrogen, Ammonia by EPA 350.3",".66000",".66","    ","","mg/L","0.079","0.1","2010-04-08 00:00:00","paul.white","2010-10-28 00:00:00","11141","XENCO","{0BF794EF-C3F4-4459-87D3-ACBF9EF56326}"
"5850","102","20100405-HC-2","Total Phosphorus","Total Phosphorus (as P) by EPA 365.2",".06000",".06","    ","","mg/L","0.006","0.01","2010-04-08 00:00:00","paul.white","2010-10-28 00:00:00","8568","XENCO","{58047003-AA05-4773-9A98-AD74E46664D1}"
"5851","102","20100405-HC-2","Copper, Cu","Metals per ICP by EPA 200.7",".00000","0","    ","U","mg/L","0.003","0.01","2010-04-12 00:00:00","paul.white","2010-10-28 00:00:00","605","XENCO","{239FE80E-4724-479D-B492-22732C677CC9}"
"5852","102","20100405-HC-2","Iron, Fe","Metals per ICP by EPA 200.7",".86600",".866","    ","","mg/L","0.01","0.03","2010-04-12 00:00:00","paul.white","2010-10-28 00:00:00","604","XENCO","{9A1D07DF-E537-4035-BAFE-C177F4AB5A30}"
"5853","102","20100405-HC-2","Hardness, Total (as CaCO3)","Hardness, Total by SM2340B","202.00000","202","    ","","mg/L","0.5","0.5","2010-04-12 00:00:00","paul.white","2010-10-28 00:00:00","586","XENCO","{DCEC4F58-8FB7-4B7A-8FBE-79E513B6CF1A}"
"5854","101","20100405-HC-1","MBAS Surfactants","MBAS Surfactants by SM5540C",".00000","0","    ","U","mg/L","0.043","0.1","2010-04-06 00:00:00","paul.white","2010-10-28 00:00:00","559","XENCO","{E8E11A76-2EA1-4AD8-B9E9-DA57D753B55A}"
"5855","101","20100405-HC-1","Ammonia","Nitrogen, Ammonia by EPA 350.3",".65700",".657","    ","","mg/L","0.079","0.1","2010-04-08 00:00:00","paul.white","2010-10-28 00:00:00","8569","XENCO","{47AFC741-9CBF-4C52-83C8-557BE85C558A}"
"5856","101","20100405-HC-1","Nitrate-Nitrite","Nitrogen, Nitrate-Nitrite by E353.3",".00000","0","    ","U","mg/L","0.028","0.1","2010-04-07 00:00:00","paul.white","2010-10-28 00:00:00","11142","XENCO","{6B3F50D5-37FD-467B-B305-881322FE1DE0}"
"5857","101","20100405-HC-1","COD, Chemical Oxygen Demand","COD by EPA 410.4",".00000","0","    ","U","mg/L","6.7","20","2010-04-08 00:00:00","paul.white","2010-10-28 00:00:00","580","XENCO","{FEC5C50F-F568-4E81-B014-673D0453A1DB}"
"5858","101","20100405-HC-1","Total Phosphorus","Total Phosphorus (as P) by EPA 365.2",".06000",".06","    ","","mg/L","0.006","0.01","2010-04-08 00:00:00","paul.white","2010-10-28 00:00:00","8571","XENCO","{E21B0A12-928A-441F-925D-BE63268888F9}"
"5859","101","20100405-HC-1","Copper, Cu","Metals per ICP by EPA 200.7",".00000","0","    ","U","mg/L","0.003","0.01","2010-04-12 00:00:00","paul.white","2010-10-28 00:00:00","560","XENCO","{7F33EFC0-3E47-427B-9A60-99339E84259B}"
"5860","101","20100405-HC-1","Iron, Fe","Metals per ICP by EPA 200.7",".92200",".922","    ","","mg/L","0.01","0.03","2010-04-12 00:00:00","paul.white","2010-10-28 00:00:00","561","XENCO","{C5E22AB0-6DAA-47F0-914E-314516C8AEFF}"
"5861","101","20100405-HC-1","Hardness, Total (as CaCO3)","Hardness, Total by SM2340B","294.00000","294","    ","","mg/L","0.5","0.5","2010-04-12 00:00:00","paul.white","2010-10-28 00:00:00","552","XENCO","{370D12C4-F7AC-416F-81B8-9E291C5F3EBD}"
"5862","144","20100405-PD-1","MBAS Surfactants","MBAS Surfactants by SM5540C",".00000","0","    ","U","mg/L","0.043","0.1","2010-04-06 00:00:00","paul.white","2010-10-28 00:00:00","854","XENCO","{5224F597-C725-4C62-A1E1-280B5109302C}"
"5863","144","20100405-PD-1","Nitrate-Nitrite","Nitrogen, Nitrate-Nitrite by E353.3",".10100",".101","    ","","mg/L","0.028","0.1","2010-04-07 00:00:00","paul.white","2010-10-28 00:00:00","856","XENCO","{47B564A8-3E76-4675-A93D-48DDE9454034}"
"5864","144","20100405-PD-1","COD, Chemical Oxygen Demand","COD by EPA 410.4",".00000","0","    ","U","mg/L","6.7","20","2010-04-08 00:00:00","paul.white","2010-10-28 00:00:00","858","XENCO","{A03278AD-7564-449E-92B9-D2E359593671}"
"5865","144","20100405-PD-1","Ammonia","Nitrogen, Ammonia by EPA 350.3",".50700",".507","    ","","mg/L","0.079","0.1","2010-04-08 00:00:00","paul.white","2010-10-28 00:00:00","855","XENCO","{89E9A1AA-4089-4959-97BE-07081150A98B}"
"5866","144","20100405-PD-1","Total Phosphorus","Total Phosphorus (as P) by EPA 365.2",".09500",".095","    ","","mg/L","0.006","0.01","2010-04-08 00:00:00","paul.white","2010-10-28 00:00:00","857","XENCO","{BB9C0675-77E2-4072-AAA2-1F649A423058}"
"5867","144","20100405-PD-1","Copper, Cu","Metals per ICP by EPA 200.7",".00000","0","    ","U","mg/L","0.003","0.01","2010-04-12 00:00:00","paul.white","2010-10-28 00:00:00","860","XENCO","{1394A7A3-74AF-4386-BA1B-0727CA497890}"
"5868","144","20100405-PD-1","Iron, Fe","Metals per ICP by EPA 200.7","1.11000","1.11","    ","","mg/L","0.01","0.03","2010-04-12 00:00:00","paul.white","2010-10-28 00:00:00","859","XENCO","{5C7C0C50-F007-4B60-A307-2500939A3A75}"
"5869","144","20100405-PD-1","Hardness, Total (as CaCO3)","Hardness, Total by SM2340B","217.00000","217","    ","","mg/L","0.5","0.5","2010-04-12 00:00:00","paul.white","2010-10-28 00:00:00","853","XENCO","{D5A4B204-4048-4CAC-9241-AD8ABC650D86}"
"5870","146","20100406-PD-2","MBAS Surfactants","MBAS Surfactants by SM5540C",".00000","0","    ","U","mg/L","0.043","0.1","2010-04-07 00:00:00","paul.white","2010-10-28 00:00:00","879","XENCO","{A5F17AFA-626F-49B5-859C-7E9B38152D57}"
"5871","146","20100406-PD-2","Nitrate-Nitrite","Nitrogen, Nitrate-Nitrite by E353.3",".15700",".157","    ","","mg/L","0.028","0.1","2010-04-07 00:00:00","paul.white","2010-10-28 00:00:00","881","XENCO","{7C71B7BF-81BA-4A18-9AC7-160BB3F68596}"
"5872","146","20100406-PD-2","COD, Chemical Oxygen Demand","COD by EPA 410.4","16.20000","16.2","    ","J","mg/L","6.7","20","2010-04-08 00:00:00","paul.white","2010-10-28 00:00:00","883","XENCO","{635593F6-E120-463E-B7E8-E654044B5461}"
"5873","146","20100406-PD-2","Total Phosphorus","Total Phosphorus (as P) by EPA 365.2",".03400",".034","    ","","mg/L","0.006","0.01","2010-04-08 00:00:00","paul.white","2010-10-28 00:00:00","882","XENCO","{A8A5895B-75FE-44C0-A1F8-9374677D4B91}"
"5874","146","20100406-PD-2","Ammonia","Nitrogen, Ammonia by EPA 350.3",".27400",".274","    ","","mg/L","0.079","0.1","2010-04-08 00:00:00","paul.white","2010-10-28 00:00:00","880","XENCO","{BC6A1CD0-172B-4349-AD12-929FD85C20B4}"
"5875","146","20100406-PD-2","Copper, Cu","Metals per ICP by EPA 200.7",".00000","0","    ","U","mg/L","0.003","0.01","2010-04-12 00:00:00","paul.white","2010-10-28 00:00:00","885","XENCO","{56C3DB97-4201-4720-B132-39425B872FFD}"
"5876","146","20100406-PD-2","Iron, Fe","Metals per ICP by EPA 200.7",".26100",".261","    ","","mg/L","0.01","0.03","2010-04-12 00:00:00","paul.white","2010-10-28 00:00:00","884","XENCO","{DFEB4578-14C5-4984-9CF8-E4FDAEF1BE72}"
"5877","146","20100406-PD-2","Hardness, Total (as CaCO3)","Hardness, Total by SM2340B","213.00000","213","    ","","mg/L","0.5","0.5","2010-04-12 00:00:00","paul.white","2010-10-28 00:00:00","8572","XENCO","{2E070A5E-5FFB-40CB-88CB-91DD9145E583}"
"5878","145","20100406-PD-1","MBAS Surfactants","MBAS Surfactants by SM5540C",".06700",".067","    ","J","mg/L","0.043","0.1","2010-04-07 00:00:00","paul.white","2010-10-28 00:00:00","871","XENCO","{BE84C845-FC2C-439E-93C0-318C6D2892AF}"
"5879","145","20100406-PD-1","Nitrate-Nitrite","Nitrogen, Nitrate-Nitrite by E353.3",".42100",".421","    ","","mg/L","0.028","0.1","2010-04-07 00:00:00","paul.white","2010-10-28 00:00:00","873","XENCO","{6E2CAD35-A069-49A0-A474-DD5C6B6E356A}"
"5880","145","20100406-PD-1","COD, Chemical Oxygen Demand","COD by EPA 410.4","21.10000","21.1","    ","","mg/L","6.7","20","2010-04-08 00:00:00","paul.white","2010-10-28 00:00:00","875","XENCO","{844C9F23-DC3F-4D34-8F3D-685EE3AE6081}"
"5881","145","20100406-PD-1","Total Phosphorus","Total Phosphorus (as P) by EPA 365.2",".10500",".105","    ","","mg/L","0.006","0.01","2010-04-08 00:00:00","paul.white","2010-10-28 00:00:00","874","XENCO","{70BA2884-FA3B-44C0-BB6E-BB2DF5EFFAC3}"
"5882","145","20100406-PD-1","Ammonia","Nitrogen, Ammonia by EPA 350.3","1.17000","1.17","    ","","mg/L","0.079","0.1","2010-04-08 00:00:00","paul.white","2010-10-28 00:00:00","872","XENCO","{BC6A2F29-70EC-4EC4-BE1C-EE51721AED03}"
"5883","145","20100406-PD-1","Copper, Cu","Metals per ICP by EPA 200.7",".00000","0","    ","U","mg/L","0.003","0.01","2010-04-12 00:00:00","paul.white","2010-10-28 00:00:00","877","XENCO","{DABF167D-CAD0-447D-A3E4-7ED511CDBE9E}"
"5884","145","20100406-PD-1","Iron, Fe","Metals per ICP by EPA 200.7",".19200",".192","    ","","mg/L","0.01","0.03","2010-04-12 00:00:00","paul.white","2010-10-28 00:00:00","876","XENCO","{BED9E261-F4DB-4A87-8730-635FF092A0E0}"
"5885","145","20100406-PD-1","Hardness, Total (as CaCO3)","Hardness, Total by SM2340B","336.00000","336","    ","","mg/L","0.5","0.5","2010-04-12 00:00:00","paul.white","2010-10-28 00:00:00","870","XENCO","{5452498D-3839-45C9-B753-2C1083DF30A5}"
"5886","122","20100412-HC-1","MBAS Surfactants","MBAS Surfactants by SM5540C",".00000","0","    ","U","mg/L","","0.1","2010-04-13 00:00:00","paul.white","2010-10-28 00:00:00","644","XENCO","{A193979E-865A-457D-B85F-C60A53AFA278}"
"5887","122","20100412-HC-1","Copper, Cu","Metals per ICP by EPA 200.7",".00000","0","    ","U","mg/L","0.003","0.01","2010-04-14 00:00:00","paul.white","2010-10-28 00:00:00","643","XENCO","{E4DF7F16-45E9-442C-A792-B93301C0B233}"
"5888","122","20100412-HC-1","Iron, Fe","Metals per ICP by EPA 200.7",".07100",".071","    ","","mg/L","0.01","0.03","2010-04-14 00:00:00","paul.white","2010-10-28 00:00:00","646","XENCO","{49DD41A2-4271-47CD-B53D-0A8C95F87996}"
"5889","122","20100412-HC-1","Hardness, Total (as CaCO3)","Hardness, Total by SM2340B","278.00000","278","    ","","mg/L","0.5","0.5","2010-04-14 00:00:00","paul.white","2010-10-28 00:00:00","638","XENCO","{C4FA8ABD-3E5E-43C6-9043-8E8FDA431EF8}"
"5890","122","20100412-HC-1","Nitrate-Nitrite","Nitrogen, Nitrate-Nitrite by E353.3","1.34000","1.34","    ","","mg/L","0.028","0.1","2010-04-14 00:00:00","paul.white","2010-10-28 00:00:00","640","XENCO","{DA3DDBCC-9DC8-40FE-A852-460313E4C4A9}"
"5891","122","20100412-HC-1","COD, Chemical Oxygen Demand","COD by EPA 410.4",".00000","0","    ","U","mg/L","6.7","20","2010-04-15 00:00:00","paul.white","2010-10-28 00:00:00","642","XENCO","{6755249B-819B-4C97-BF5F-431AA43DEA9C}"
"5892","122","20100412-HC-1","Ammonia","Nitrogen, Ammonia by EPA 350.3",".43700",".437","    ","","mg/L","0.079","0.1","2010-04-16 00:00:00","paul.white","2010-10-28 00:00:00","639","XENCO","{651A7F41-24B7-48DC-BF34-CFA18ABBBA61}"
"5893","122","20100412-HC-1","Total Phosphorus","Total Phosphorus (as P) by EPA 365.2",".07500",".075","    ","","mg/L","0.006","0.01","2010-04-16 00:00:00","paul.white","2010-10-28 00:00:00","641","XENCO","{8F74DF73-3402-496E-BF49-D731C0B29ECF}"
"5894","123","20100412-HC-2","MBAS Surfactants","MBAS Surfactants by SM5540C",".00000","0","    ","U","mg/L","","0.1","2010-04-13 00:00:00","paul.white","2010-10-28 00:00:00","661","XENCO","{3A032934-CA16-4DC8-8475-BDE9FDDDA76E}"
"5895","123","20100412-HC-2","Copper, Cu","Metals per ICP by EPA 200.7",".00000","0","    ","U","mg/L","0.003","0.01","2010-04-14 00:00:00","paul.white","2010-10-28 00:00:00","666","XENCO","{3F02BFE2-1FBA-4990-B257-4E2B3C7D794A}"
"5896","123","20100412-HC-2","Iron, Fe","Metals per ICP by EPA 200.7",".24300",".243","    ","","mg/L","0.01","0.03","2010-04-14 00:00:00","paul.white","2010-10-28 00:00:00","663","XENCO","{2BF1CF6F-BB8F-4F4A-A740-39595FDE2E9C}"
"5897","123","20100412-HC-2","Hardness, Total (as CaCO3)","Hardness, Total by SM2340B","314.00000","314","    ","","mg/L","0.5","0.5","2010-04-14 00:00:00","paul.white","2010-10-28 00:00:00","671","XENCO","{94AF049A-E42F-4A7E-BE9A-F541959F3583}"
"5898","123","20100412-HC-2","Nitrate-Nitrite","Nitrogen, Nitrate-Nitrite by E353.3","1.70000","1.7","    ","","mg/L","0.028","0.1","2010-04-14 00:00:00","paul.white","2010-10-28 00:00:00","669","XENCO","{085D8DCD-58E6-401D-95C2-47DAB4872334}"
"5899","123","20100412-HC-2","COD, Chemical Oxygen Demand","COD by EPA 410.4",".00000","0","    ","U","mg/L","6.7","20","2010-04-15 00:00:00","paul.white","2010-10-28 00:00:00","667","XENCO","{8FE490E8-F67B-4DC5-A903-F687B0B0A6D6}"
"5900","123","20100412-HC-2","Ammonia","Nitrogen, Ammonia by EPA 350.3",".32300",".323","    ","","mg/L","0.079","0.1","2010-04-16 00:00:00","paul.white","2010-10-28 00:00:00","670","XENCO","{4BF1EEA7-D9FA-41D6-A07A-39F28A66FBDD}"
"5901","123","20100412-HC-2","Total Phosphorus","Total Phosphorus (as P) by EPA 365.2",".06400",".064","    ","","mg/L","0.006","0.01","2010-04-16 00:00:00","paul.white","2010-10-28 00:00:00","668","XENCO","{CE71D717-0888-4EF4-B29A-6E0588BE001A}"
